"codImport";"idEntImport";"nombre";"nombre corto";"descripción";"fechaConstitucion";"nombreDireccion";"direccion";"detalleDireccion";"direccionBreve";"cp";"ciudad";"lat";"lon";"email";"Telefono";"Pagina web";"Facebook";"Twitter";"tipo";"clasificacion";"created";"tipoCTS";"tipo_space";"tipo_topic";"tipo_agent";"direccionCompleta"
"CIVICS";628;"AVV Manzanares Casa de Campo";;"Su primer reglamento data de 1949. Se trata, por tanto, de una de las asociaciones de vecinos más antiguas de Madrid. Actualmente es la promotora del huerto urbano “La Bombilla” y ha apoyado el desarrollo de diversas actividades sociales o culturales como las “Miniolimpiadas” o las fiestas populares de San Antonio. También trabaja por mejorar las condiciones de vida de sus vecinos/as y mantiene una intensa lucha por el transporte y acceso al barrio.";;;"C/ de la Bahía, 39 ";;;;"Madrid";"40.4298139";"-3.7361707";"av.manzanares@gmail.com";;"http://avmanzanares.org";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:17:17.938692+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";630;"AVV Guernica Pan Bendito";;"Asociación de Vecinos que trabaja por la mejora de la calidad de vida de los vecinos y vecinas de Pan Bendito. Otorgan gran importancia a la representación institucional, participan en las Reuniones de Consejos Territoriales, de Seguridad, con la Junta Municipal, Seguimiento de los planes especiales de Inversión…";;;"Plaza de Anocibar, 6";;;;"Madrid";"40.3778181";"-3.75123170000006";"avpanbendito@gmail.com";;"http://lavozdepanbendito.blogspot.com.es/";;;"Empresa Social";"Educación";"2015-10-13 11:17:46.295646+00";"organizacion";"Centro Social";"Cultura Libre";"Iniciativa Ciudadana";
"CIVICS";631;"Asamblea Ciudadana Barrio de Universidad";"ACIBU";"Surge en la primavera de 2003 como continuación del trabajo desarrollado por los vecinos en la plataforma “espaciovecinal.org” que ha tenido como principal objetivo la lucha contra el ruido. Es una asociación de vecinos preocupados por el deterioro urbano, ambiental y convivencial de su barrio y que quieren recuperar la convivencia y la comunicación entre los vecinos, la limpieza y la belleza de un barrio histórico.";;;"C/ Palma, 16";;;;"Madrid";"40.4268268";"-3.70818099999997";"contacto@acibu.com";;"www.acibu.com";"https://www.facebook.com/ACIBU";;"Apoyo Mutuo";"Derechos Humanos";"2015-10-13 11:19:34.943951+00";"colectivo";"Infraestructuras y/o Intervenciones Urbanas";"Ecología Urbana y Consumo";"Organizaciones y Asociaciones de Vecinos";"Pasaje Santa Felicidad, 13, 28017 Madrid, España"
"CIVICS";632;"AVV Las Tablas";;"Se constituye al mismo ritmo que el nuevo barrio de Las Tablas, por el año 2005. Ha venido trabajando en previsión de las carencias de espacios públicos elementales de Salud, de Transportes, Educativos, de Seguridad etc. que para un nuevo barrio resultan fundamentales. Durante todos estos años, han ejercido la reivindicación de estos espacios y también hemos trabajado en la mejora de los que existen. ";;"El Palomar";"C/ Capiscol, 5";;;;"Madrid";"40.50448";"-3.67569000000003";"info@avlastablas.org";;"www.avlastablas.org";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:21:30.208421+00";"organizacion";"Centro Social";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";634;"AVV La Unión de Almendrales ";;"Ha sido un referente fundamental del proceso de remodelación de barrios junto a otras entidades del distrito. Actualmente está implicada en la lucha por la conservación de barrio y apuesta por la recuperación de las canchas de baloncesto de la C/ Evangelios. Participa activamente en ""Almendrales transformando realidades"", un espacio de encuentro con otras entidades sociales. Además se desarrollan actividades como apoyo escolar o baile. Abiertos a toda iniciativa vecinal.";;;"C/ Porta Coeli, 2";;;;"Madrid";"40.3836528";"-3.70165499999996";"avvalmendrales@hotmail.com";;"www.aavvmadrid.org";;;"Medios de Comunicación";"Cultura";"2015-10-13 11:23:06.033681+00";"organizacion";"Infraestructuras y/o Intervenciones Urbanas";"Arte Urbano";"Iniciativa Ciudadana";"C/ Santa Susana, 55, 28033 Madrid, España"
"CIVICS";635;"AVV Osa Mayor de Aravaca";;"La asociación vecinal logró una histórica sentencia de la fiscalía del Tribunal Superior de Justicia de Madrid que ordenaba el soterramiento o desvío de líneas de alta tensión que inundaban el barrio por el riesgo que comportaba para la salud por la cercanía con las viviendas.";;;"C/ Olivo,  33";;;;"Madrid";"40.4586698";"-3.78222919999996";"asovosamayoraravaca@yahoo.es";;;;;"Escuela";"Deporte";"2015-10-13 11:23:25.400299+00";"organizacion";"Mercado Social";"Ecología Urbana y Consumo";"Empresa Social/Startup";
"CIVICS";636;"AVV Pradera Tercio Terol";;"Desde 1979 la asociación defiende los derechos de los vecinos y vecinas de la Colonia Tercio Terol y Alto de San Isidro. Activa desde la construcción del barrio, ha mantenido la lucha por la mejora de la convivencia luchando contra la droga o promoviendo la integración de los nuevos vecinos/as. Desde hace años participa en la elaboración del tradicional cocido popular de las fiestas de San Isidro.";;;"C/ Tercio, 7";;;;"Madrid";"40.3933167";"-3.72783430000004";"avpraderatercioterol@gmail.com";;"https://praderatercioterol.wordpress.com";;;"Empresa Social";"Educación";"2015-10-13 11:26:09.89992+00";"organizacion";"Trabajo Colaborativo";"Educación Expandida";"Empresa Social/Startup";"C/ Sierra de Segura, 22, 28038 Madrid, España"
"CIVICS";637;"AVV Montecarmelo";;"Se desarrollan talleres de pilates, yoga, fotografía o teatro así como múltiples actividades vinculadas al huerto urbano. Pero además, lucha por la mejora de los equipamientos públicos del barrio de Montecarmelo. Reivindican, entre otras, la construcción de un Instituto de Educación Secundaria, el reinicio de las obras de ampliación del CEIP Antonio Fontán o la construcción de una biblioteca pública.";;;"Avda. Santuario de Valverde, 50";;;;"Madrid";"40.5130056";"-3.68786729999999";"avmontecarmelo@aavvmadrid.org";;;"https://www.facebook.com/aavvmontecarmelo";;"Iniciativa Ciudadana";"Cultura";"2015-10-13 11:27:32.971885+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Política y Gobernanza";"Iniciativa Ciudadana";"C/ Tembleque, 136, 28024 Madrid, España"
"CIVICS";639;"AVV Poetas Dehesa de la Villa";;"Punto de encuentro para todas y todos los vecinos interesados en dignificar y mejorar la calidad de vida del barrio y de la ciudad. Actualmente lucha por la creación de un Plan de  Movilidad para el barrio, la mejora del acceso al Centro de Salud, la creación de una escuela infantil o una residencia de mayores públicas, entre otras. Mantiene además diversas actividades como pilates, grupo scout, bile desalón, etc.";;;"C/ Valderrodrigo, 59";;;;"Madrid";"40.4701491";"-3.71980189999999";"avpoetas@yahoo.es";;"http://asociacionvecinospoetasdehesa.blogspot.com.es/";;;"Cultura";;"2015-10-13 11:27:54.334578+00";"organizacion";"Centro Social";"Cultura Libre";"Iniciativa Ciudadana";
"CIVICS";641;"AVV Colonia Obrera";;"Vecinas y vecinos de la Colonia Obrera, construida a principios del siglo XX, trabajan juntos en esta asociación para mejorar las condiciones de este privilegiado barrio de Madrid. Además, tienen un huerto urbano, organizan talleres de formación...  ";;;"C/ Celindas, 13";;;;"Madrid";"40.4535971";"-3.66589180000005";"avco.casinillo@gmail.com";;"https://coloniaobrera.wordpress.com/";"https://www.facebook.com/pages/Casinillo-Colonia-Obrera/319868614754797";"@ElCasinillo";"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:29:02.637481+00";"organizacion";"Trabajo Colaborativo";"Deporte";"Iniciativa Ciudadana";
"CIVICS";642;"AVV Los Pinos Retiro Sur";;"Entidad basada en la libre asociación de vecinas y vecinos del barrio de Adelfas (Retiro) unidos por el interés de definir de forma colectiva y consensuada las necesidades y propuestas de la vecindad para mejorar las condiciones de vida del barrio en diferentes ámbitos (sanidad, urbanismo, educación, cultura, movilidad, medioambiente, participación…) a través de la democracia participativa, la presión y la negociación.";;"Centro Social Seco";"C/ Luis Peidró, 2 ";;;;"Madrid";"40.3960505";"-3.67307989999995";"vlospinosrs@gmail.com";;"http://www.avlospinosrs.org/";"https://www.facebook.com/lospinos.retirosur";"https://twitter.com/AVPinosRetiro";"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:29:17.749584+00";"organizacion";"Otros";"Deporte";"Iniciativa Ciudadana";
"CIVICS";644;"AVV Santa Ana";;"Deportivo Asociación de Vecinos Santa Ana es un club de fútbol de la ciudad de Madrid en la Comunidad de Madrid, concretamente en el Barrio de Fuencarral. Fundado en 1974, juega en la Tercera División de España - Grupo VII. Juega en el estadio Polideportivo de Santa Ana, con una capacidad de 2000 espectadores.";;;"Hospitalet de Llobregat, 10";;;;"Madrid";"40.494884";"-3.69429309999998";"AVVsantaana@hotmail.com";;"http://www.deportivosantaana.es/";;;"Apoyo Mutuo";;"2015-10-13 11:30:28.418981+00";"organizacion";"Otros";"Deporte";"Iniciativa Ciudadana";
"CIVICS";648;"AVV Cornisa - Orcasitas";;"Surge en 1983 fruto del traslado al nuevo barrio de la Cornisa de diferentes asociaciones vecinales provenientes de los poblados de Torregrosa, Almendrales y Rafaela Ibarra. Desde 1993 gestiona el centro sociocultural Mariano Muñoz, un ensayo de modelo de autogestión (o cogestión participada) para los futuros centros culturales de la Comunidad de Madrid. El Centro social alberga una escuela de adultos, la Universidad Popular de Usera, una ""pequeteca""... El centro cuenta con una sala de teatro, jardines, una terraza y varias salas que pueden ser cedidas o alquiladas a entidades sociales y donde se imparten, entre otras, talleres de pintura, de piano, de judo, clases de castellano para inmigrantes...";;"Centro Sociocultural Mariano Muñoz";"C/ Cristo de Lepanto, 9-11";;;;"Madrid";"40.380856";"-3.70098789999997";"cornisa@cornisa.org";;"http://cornisa.org/";"https://www.facebook.com/Centro-Sociocultural-Mariano-Mu%C3%B1oz-355075544511177";;"Apoyo Mutuo";"Infancia";"2015-10-13 11:33:21.041538+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";"C/ Trafalgar, 12, 28010 Madrid, España"
"CIVICS";650;"AVV Familiar San Cristóbal";;"Desde hace años, esta asociación trabaja para mejorar las condiciones de vida del vecindario y por construir un barrio habitable y sostenible. ";;;"C/ Conde de Torralba, 19";;;;"Madrid";"40.4795444";"-3.68466960000001";"asociacion_familiar_sancristobal@hotmail.com";;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:34:17.663039+00";"organizacion";"Medios de Comunicación Vecinales";"Movilidad Sostenible";"Iniciativa Ciudadana";
"CIVICS";652;"AVV de Cooperativista Afectados del Sureste de Madrid (ACAS)";;"Asociación que une a los cooperativistas afectados de los Cerros, Los Berrocales, Los Ahijones o El Cañaveral, desarrollos urbanísticos situados en el Sureste de Madrid, que han dejado a más de 15.000 familias sin ahorros y viviendas. Víctimas de una presunta estafa con admisión a trámite por la vía penal y civil judicialmente.";;;"Plaza de Los Artesanos, 3";;;;"Madrid";"40.4265692";"-3.6186057";"asociacion@acasureste.com";;"www.acasureste.com";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 11:35:24.32023+00";"organizacion";"Infraestructuras y/o Intervenciones Urbanas";"Urbanismo y Patrimonio";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";653;"AVV Valle Inclán de Prosperidad ";;"La asociación organiza mesas redondas, ciclos de conferencias, tertulias, visitas a museos, talleres (literatura, inglés, Tai-Chi, yoga, baile, teatro, música…), excursiones... y, por supuesto, trabaja para mejorar los servicios públicos y la calidad de vida de los vecinos de La Prospe.";;;"C/ Cardenal Silíceo, 23";;;;"Madrid";"40.4443026";"-3.67008899999996";"prospereando@gmail.com";;"http://www.prospereando.es/";"https://www.facebook.com/avvalleinclan.prosperidad";"@valleinclprospe";"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 22:13:11.672752+00";"organizacion";"Trabajo Colaborativo";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";654;"Asociación de Afectados por la Venta de Viviendas del IVIMA";;"Tienen como objetivo defender los derechos e intereses de los vecinos, consumidores y usuarios, afectados por la venta de las viviendas públicas del IVIMA a los fondos de inversión privados, utilizando para ello los cauces establecidos en la legislación vigente.";;;"C/ Baños de Valdearados, 15";;;;"Madrid";"40.3679570349983";"-3.61047609178775";"info@afectaodsivima.org";;"http://afectadosivima.org/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 22:59:00.463788+00";"organizacion";"Otros";"Educación Expandida";"Empresa Social";
"CIVICS";655;"AVV El Organillo";;"La asociación vecinal trabaja para reclamar más equipamientos públicos y zonas verdes, por la mejora de la movilidad y para reivindicar la conservación del patrimonio histórico y arquitectónico del distrito de Chamartín. Participa en la plataforma Salvemos el Frontón Beti Jai y en Corazón Verde Chamberí, que reclama la creación de un parque público en el tercer depósito del Canal de Isabel II, lugar en el que en la actualidad hay un campo de golf declarado ilegal. ";;;"C/ Meléndez Valdés, 24";;;;"Madrid";404.330.064;"-3.71073490000003";"secretaria@cyberorganillo.org";;"http://www.cyberorganillo.org/";"https://www.facebook.com/elorganillo";"@ElOrganillo";"Asociaciones de Vecinos";"Urbanismo";"2015-10-13 23:04:17.712958+00";"organizacion";"Mercado Social";"Ecología Urbana y Consumo";"Empresa Social/Startup";
"CIVICS";656;"AVV Comerciantes Fuente del Berro";;"Asociación vecinal que vela por la conservación del parque de la Fuente del Berro y por el incremento y mejora de los equipamientos públicos del distrito de Salamanca.";;;"C/ Lanuza, 14";;;;"Madrid";"40.4248667";"-3.66547600000001";"avcfuentedelberro@gmail.com";;"http://www.fuentedelberro.com/";;;"Apoyo Mutuo";"Cultura";"2015-10-14 07:58:38.155793+00";"colectivo";"Otros";"Deporte";"Iniciativa Ciudadana";
"CIVICS";657;"AVV El Sol de la Conce";;"Algunos miembros de la Asamblea Popular del Barrio de la Concepción constituyeron este espacio para la cultura, la solidaridad y la reivindicación vecinal. Gestiona un grupo de consumo ecológico, un banco de tiempo, un mercadillo de trueque... ";;;"Plaza de la Virgen del Romero";;;;"Madrid";"40.4387676";"-3.65147209999998";"elsoldelaconce@gmail.com";;"http://elsoldelaconce.com/";"https://www.facebook.com/pages/El-Sol-de-La-Conce";;"Mayores";;"2015-10-14 08:13:26.67875+00";"organizacion";"Derivas y Rutas Urbanas";"Movilidad Sostenible";"Iniciativa Ciudadana";
"CIVICS";658;"AVV Valdebernardo (AFUVEVA)";;"Loa futuros vecinos de Valdebernardo, que en 1990 habían firmado con la cooperativa PSV un contrato de adjudicación de vivienda, se conocieron cuando en 1992 veían como no se movían tierras, no se ponían ladrillos... Sabían que había que organizarse, lograr la unión entre los vecinos en la conquista de una vivienda digna. Crearon AFUVEVA porque era necesaria. Cuando se inician por fin las obras, AFUVEVA se convierte en un asociación de vecinos propiamente dicha. ";;;"C/ La Ladera de los Almendros, 13";;;;"Madrid";"40.4022099";"-3.62337000000002";"afuveva@afuveva.es";;"www.afuveva.es";;;"Medios de Comunicación";;"2015-10-14 08:18:04.374391+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";660;"AVV Goya Dalí";;"Una de las principales luchas de esta asociación es la defensa de la integridad de la Plaza Dalí y la conservación de su patrimonio. Forman parte de la Plataforma Ciudadana en Defensa del Dolmen de Dalí, inaugurado en el año 1986. La plaza consta de un dolmen y una escultura en bronce, obras ambas de Salvador Dalí que en 2002  el Ayuntamiento de Madrid quiso destruir, esta asociación en colaboración con la Plataforma, lograron su conservación.";;;"C/ Don Ramón de la Cruz, 80";;;;"Madrid";"40.4285524";"-3.67414159999998";"vecinos.goya@gmail.com";;"http://www.aavvmadrid.org/";;;"Medios de Comunicación";"Cultura";"2015-10-14 08:19:56.476859+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Iniciativa Ciudadana";
"CIVICS";661;"AVV Avance de Moratalaz Zona Este";;"Cuando a partir de 1969 se planifica en el este de Moratalaz una nueva zona urbana y comienzan a escasear las prestaciones, los vecinos se vieron obligados a trabajar desde la ilegalidad para luchar por la mejora del barrio. El local situado en la Avda. Fuente Carrantona, y que fuera un local de realojo, sigue en pie, y se ha convertido en lugar de paso obligado para socios y vecinos: oficina de información, centro cultural, foro de debate... ";;;"C/ Fuente Carrantona, s/n";;;;"Madrid";"40.406449";"-3.63210200000003";"info@avancemoratalaz.es";;"http://www.avancemoratalaz.es/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:30:20.925498+00";"organizacion";"Medios de Comunicación Vecinales";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";662;"AVV Barrios Blanco, Alegría y San Pascual";;"Asociación con más de 30 años de vida en el barrio de San Pascual. Desarrollan multitud de actividades tradicionales como gimnasia, manualidades, sevillanas... Pero entre sus iniciativas más novedosas se encuentra una escuela de circo, la capoeira, un grupo de teatro o un grupo de góspel.";;;"C/ Verdaguer y García, 9";;;;"Madrid";"40.4401765";"-3.65568600000006";"bsanpascual@gmail.com";;"https://asosanpascual.wordpress.com/";"https://www.facebook.com/aavvsanpascual?fref=ts";;"Arte";"Cultura";"2015-10-14 08:34:15.71417+00";"colectivo";"Trabajo Colaborativo";"Educación Expandida";"Empresa Social/Startup";"Lago de la Casa de Campo, 28011 Madrid, Spain"
"CIVICS";665;"Taller de Comunicación Radio Vallekas";;"Fue un de las primeras radios comunitarias que se crearon en España. Se fundó en 1985 por un grupo ecologista-pacifista con la intención de incidir socialmente y cambiar las  condiciones de vida de los vecinos de Vallecas. Tiene como finalidad el realizar una programación de carácter popular y participativo destinada a la comunidad de los vecinos del barrio. Al mismo tiempo que realizan diversos talleres y cursos a aproximación a la radio y participa en actividades de la comunidad.";;;"C/ Puerto del Milagro, 6 ";;;;"Madrid";"40.38472";"-3.65828999999997";"info@radiovallekas.org";;"http://www.radiovallekas.org";"https://www.facebook.com/radiovallekas";;"Deporte";;"2015-10-14 08:36:24.109793+00";"colectivo";"Medios de Comunicación Vecinales";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";666;"AVV San Juan Bautista";;"Asociación anteriormente conocida como “Asociación de Vecinos Parque San Juan Bautista”, que desde el año 1966 lleva trabajando por la mejora de las condiciones de vida de sus vecinos/as, especialmente en lo referido a la comunicación del barrio con la ciudad. Además promueve diversas actividades como informática para adultos, taller de fotografía, etc.";;;"Plaza Valvanera, 1";;;;"Madrid";"40.4499056";"-3.65751069999999";"contactopsjb@gmail.com";;"http://avsanjuanbautista.wordpress.com/";"https://www.facebook.com/avvsanjuanbautista";"@vecinosSJB ";"Ecología";"Banco de Intercambio";"2015-10-14 08:37:56.01368+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";"Paseo de la Chopera, 14, 28045 Madrid, España"
"CIVICS";667;"AVV Guindalera-Parque de las Avenidas ";;"Asociación Vecinal que participa activamente en la vida social y cultural del distrito de Salamanca. Ha estado presente en Red Asociativa y Vecinal del Distrito de Salamanca activa desde 2007 y también ha sido motor de importantes reivindicaciones como la denuncia de los problemas derivados de la remodelación de la C/ Pilar de Zaragoza o Plaza de San Cayetano. Actualmente dinamiza la celebración de las fiestas del barrio y lleva a cabo diversas actividades como cursos de informática gratuitos";;;"C/ Méjico, 15";;;;"Madrid";"40.4365893";"-3.67395720000002";;;"http://asveguin.blogspot.com.es/";;;"Escuela";"Ecología";"2015-10-14 08:38:02.840779+00";"institucion";"Encuentro Diálogo y Corresponsabilidad";"Derechos e Igualdad";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";668;"Asoc. Socio-Cultural Mis Mujeres";;"Asociación sociocultural nacida en enero de 2009 en el Barrio de Virgen del Cortijo. Formada por mujeres con inquietudes y ganas de compartir un proyecto vivo y participativo, en torno a un espacio plural donde poder expresar con libertad ideas, reflexiones y experiencias, y donde poder realizar actividades para su desarrollo personal, cultural y social.";;;"C/ Oña, 49";;;;"Madrid";"40.48895";"-3.66493530000002";"amismujeres@gmail.com";;"www.asociacionmismujeres.com";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:38:20.410938+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Apoyo Mutuo y Cuidados";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";669;"Plataforma vecinal San Blas y Simancas";;"La plataforma vecinal trabajó por la regularización de miles de viviendas públicas en el distrito, promovió la creación de PAH San Blas y colaboró de forma muy activa en la lucha por la apertura de la Finca de Torre Arias. En la actualidad participa en la gestión del Espacio Vecinal Montamarta y trabaja por el incremento y mejora de los servicios y equipamientos públicos del distrito y, en general, por la mejora de las condiciones de vida del vecindario.  ";;"Espacio Vecinal Montamarta";"C/ Montamarta, 7";;;;"Madrid";"40.4230283";"-3.62109850000002";"platavecinalsb@gmail.com";;"http://www.aavvmadrid.org/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:39:56.454052+00";"organizacion";"Centro Social";"Política y Gobernanza";"Iniciativa Ciudadana";
"CIVICS";670;"AVV El Despertar de Vicálvaro ";;"En la asociación de vecinos Vicálvaro trabajan por un distrito pensado para los vecinos, dentro de una ciudad pensada para quienes la habitan. Conseguir las Escuelas infantiles publicas que se necesitan, la reapertura de la Avda. de Daroca, el centro de salud Valderrivas o el Centro de especialidades para toda la población del distrito... Son ejemplos de reivindicaciones por las que la Asociación sigue luchando. Hace 10 años empezó a editar mensualmente el periódico ""Vicálvaro Distrito 19"".  ";;;"C/ Villablanca, 35";;;;"Madrid";"40.40805";"-3.60496999999998";"avvicalvaro@gmail.com";;"www.avvicalvaro.es";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:40:21.846381+00";"organizacion";"Digital";"Otra";"Iniciativa Ciudadana";
"CIVICS";671;"AVV Alto del Arenal";;"Desde los años 70 participa en las movilizaciones vecinales para conseguir la conquista de las necesidades de los/as vecinos/as de Vallecas. Consiguió, con la participación de los/as vecinos/as y no pocas luchas, la remodelación del barrio en los años 80, la mayor de Europa. Ha tenido un activo papel en diferentes luchas ciudadanas del barrio y en colaboración con otras entidades han impulsado actividades y creado nuevos espacios de participación.";;;"C/ Pedro Laborde, 65";;;;"Madrid";"40.3854568092936";"-3.65054813030247";"aavvaltodelarenal@gmail.com";;"http://aavvaltodelarenal.wordpress.com";;;"Movilidad";;"2015-10-14 08:41:58.762663+00";"colectivo";"Otros";"Urbanismo y Patrimonio";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";"Plaza Cibeles, España"
"CIVICS";672;"AVV de la zona residencial del Bosque";;"La Asociación de Vecinos está siempre dispuesta a canalizar las quejas de los vecinos y a facilitar toda gestión o actividad que suponga una mejora para el barrio. En los locales de la asociación se desarrollan talleres de formación informática, pintura, reuniones de sus socios o de las diversas comunidades del barrio... Además, la Asociación abre su biblioteca al préstamo de libros.";;;"C/ Añastro, 11";;;;"Madrid";"40.4680381";"-3.66323520000003";"avvelbosque@hotmail.com";;"www.coloniaelbosque.com";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:44:02.527337+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Movilidad Sostenible";"Iniciativa Ciudadana";
"CIVICS";673;"AVV La Amistad de Canillejas";;"Es una Asociación fundada en el año 1970 y formada por vecinos y vecinas del Barrio de Canillejas dispuestos a trabajar de forma altruista por las necesidades del barrio. Actualmente presta asesoría jurídica y alberga su propia emisora, “Onda Diamante”,  que recogió el testigo de la antigua Radio Carmona, la última radio libre de Madrid que dejó de emitir por presiones de la Dirección General de Telecomunicaciones.";;;"C/ Esfinge, 86";;;;"Madrid";"40.4391246";"-3.6072729";"av.canillejas@gmail.com";;"http://www.avvcanillejas.org";"https://www.facebook.com/pages/Asociaci%C3%B3n-Vecinal-Amistad-de-Canillejas/101042903275977";;"Espacio Vecinal";"Política";"2015-10-14 08:44:25.557276+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Derechos e Igualdad";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";"Plaza de Corcubión, 16, 28029 Madrid, España"
"CIVICS";674;"AVV La Viña";;"La Asociación ha sido uno de los principales motores del proceso de remodelación de Entrevías. Actualmente continúan reclamando el pago de la subvención a 200 bloques que se lanzaron a la rehabilitación integral de los edificios y no pueden hacer frente a los gastos ya que queda pendiente un 20% de las ayudas prometidas por la Comunidad de Madrid. Defienden además una mayor seguridad y limpieza del barrio y luchan por mejorar las condiciones de vida de todos sus vecinos/as.";;;"C/ Ruidera, 6";;;;"Madrid";"40.3806204";"-3.67461100000003";"ferriafa@hotmail.com";;;"https://www.facebook.com/AvLaVinaEntrevias";;"Fundación";"Derechos Humanos";"2015-10-14 08:45:00.047542+00";"organizacion";"Otros";"Urbanismo y Patrimonio";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";
"CIVICS";675;"AVV Los Pinos de San Agustín";;"La AVV Los Pinos de San Agustín fue creada en 1977. Referente de la lucha por la vivienda digna ha sido motor de la construcción del barrio: luchando por su alumbrado, su comunicación y transporte o la construcción del centro de salud... Actualmente mantiene una intensa batalla por lograr la rehabilitación de sus viviendas. También ha impulsado proyectos como la Escuela Popular de Adultos iniciada en 1984.";;;"C/ Leoneses, s/n";;;;"Madrid";"40.3820344";"-3.64746839999998";"aavv.lospinos@telefonica.net";;;;;"Espacio Vecinal";"Política";"2015-10-14 08:46:27.258714+00";"colectivo";"Encuentro Diálogo y Corresponsabilidad";"Urbanismo y Patrimonio";"Asambleas Populares, Mareas, Plataformas y Grupos de Trabajo";"Plaza de la Cebada, 28005 Madrid, Spain"
"CIVICS";676;"AVV La Unión Cárcavas San Antonio";;"Inicia en 1966, siendo la segunda asociación más antigua de Madrid. Lograron la legalización de los terrenos en los que los vecinos construyeron su casa a partir de los años sesenta, el cierre del vertedero de Valdebebas o la colocación  de pantallas acústicas a lo largo de la M11 en la zona que bordea Cárcavas y San Antonio. En la actualidad reclama las necesidades de un barrio donde la alta especulación con el amplio suelo habitable favorece la construcción acelerada de viviendas de lujo.";;;"Avda. de Maruja Mallo, 26";;;;"Madrid";"40.4798561";"-3.63071249999996";"secretaria@asociacioncarcavas.com";;"https://avcarcavas.wordpress.com/";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:49:43.156757+00";"organizacion";"Encuentro Diálogo y Corresponsabilidad";"Urbanismo y Patrimonio";"Iniciativa Ciudadana";
"CIVICS";677;"AVV Las Musas";;"Una de las conquistas más llamativas de esta asociación vecinal fue el desmantelamiento de tres antenas de telefonía móvil que amenazaban la salud del vecindario (un estudio médico certificó un índice de cáncer superior a la media). Trabajan de forma muy activa en defensa de la sanidad pública.";;;"C/ Carlos II, 12";;;;"Madrid";"40.4284461";"-3.60779070000001";"avvlasmusas2@hotmail.com";;;;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:50:20.174078+00";"organizacion";"Medios de Comunicación Vecinales";"Política y Gobernanza";"Organizaciones y Asociaciones de Vecinos";
"CIVICS";679;"AVV La Unión de Hortaleza";;"Desarrollan un trabajo en el barrio que pretende fortalecer la organización comunitaria, vinculándose a otros movimientos más amplios, para ser capaces de fortalecer estructuras colectivas organizadas y estables que reivindiquen desde lo local. Tiene como objetivos la defensa y mejora de los servicios y espacios públicos, la promoción de la cultura popular y la convivencia vecinal y Favorecer la participación organizada de los vecinos y vecinas.";;;"Santa Susana, 55";;;;"Madrid";"40.4801803";"-3.64787290000004";"avvuniondehortaleza@nodo50.org";;"http://www.nodo50.org/avvuniondehortaleza";;;"Asociaciones de Vecinos";"Urbanismo";"2015-10-14 08:51:48.645268+00";"organizacion";"Medios de Comunicación Vecinales";"Cultura Libre";"Organizaciones y Asociaciones de Vecinos";
